epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,13327,1.84758,1.04695,1.01461,1.55832,0.78437,0.93457,1.05238,1.05238,0,0,0,0.641966,0.585591,0.604212,0.358756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
88,13482,1.8432,1.04299,1.01891,1.55672,0.78502,0.9424,1.03502,1.03502,0,0,0,0.640571,0.586133,0.60519,0.359453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887
89,13635,1.8355,1.03577,1.01245,1.55357,0.78619,0.93732,1.07011,1.07011,0,0,0,0.642883,0.586924,0.605294,0.359999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
90,13788.4,1.83227,1.03155,1.01313,1.54524,0.78063,0.9377,1.06223,1.06223,0,0,0,0.641314,0.588445,0.60599,0.360956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914
91,13943.2,1.8318,1.02495,1.01217,1.54724,0.77846,0.93449,1.05976,1.05976,0,0,0,0.639427,0.589588,0.606759,0.361633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
92,14097.7,1.82905,1.03162,1.01005,1.54282,0.77635,0.93207,0.99699,0.99699,0,0,0,0.642186,0.589736,0.607433,0.362109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864
93,14250.9,1.8265,1.02513,1.00941,1.54609,0.77647,0.93645,1.04142,1.04142,0,0,0,0.64298,0.590278,0.607772,0.362856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
94,14404.3,1.82246,1.02166,1.00938,1.5421,0.77197,0.93276,1.00283,1.00283,0,0,0,0.642261,0.591699,0.608795,0.363656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723
95,14556.9,1.8166,1.01765,1.00418,1.54037,0.77452,0.93317,1.0146,1.0146,0,0,0,0.643168,0.59156,0.609223,0.363937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
96,14710.9,1.80417,1.01539,1.00442,1.53401,0.76871,0.93312,1.0137,1.0137,0,0,0,0.643299,0.593856,0.609966,0.364364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849
97,14866.4,1.79908,1.00536,1.00149,1.52514,0.76517,0.93185,0.99872,0.99872,0,0,0,0.644863,0.593324,0.610904,0.364995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
98,15022.4,1.80707,1.00864,1.00113,1.52921,0.77151,0.93008,1.0384,1.0384,0,0,0,0.644167,0.595333,0.611246,0.365333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,15179,1.80314,1.00743,1.0029,1.51407,0.7579,0.92665,0.99778,0.99778,0,0,0,0.646986,0.596329,0.612301,0.365897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,15334.5,1.80327,1.00352,1.00322,1.52629,0.7638,0.93139,1.03367,1.03367,0,0,0,0.647137,0.597426,0.613372,0.366566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,15490.1,1.79478,1.00191,1.0014,1.51945,0.75796,0.93113,1.01178,1.01178,0,0,0,0.646771,0.600077,0.61472,0.367161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,15646,1.79828,1.00068,1.00118,1.52564,0.76196,0.92997,1.02548,1.02548,0,0,0,0.64686,0.601157,0.615208,0.368044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,15803.1,1.78676,0.99448,0.99817,1.51728,0.76237,0.92527,1.02892,1.02892,0,0,0,0.646955,0.600488,0.61505,0.368774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
104,15960.1,1.78362,0.99062,0.99567,1.5137,0.75649,0.92471,1.00597,1.00597,0,0,0,0.643957,0.601783,0.616283,0.369732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,16116.6,1.78175,0.99238,0.99323,1.52122,0.7598,0.92675,0.99039,0.99039,0,0,0,0.645146,0.601679,0.616503,0.370139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,16272.2,1.76969,0.98864,0.99263,1.50727,0.75121,0.92573,1.00317,1.00317,0,0,0,0.643995,0.602092,0.61686,0.370584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16428.4,1.78098,0.9943,0.99612,1.50903,0.75098,0.92489,1.04254,1.04254,0,0,0,0.646746,0.601956,0.617592,0.371527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16582.4,1.77765,0.98694,0.992,1.51336,0.75673,0.92543,1.04447,1.04447,0,0,0,0.648694,0.601345,0.617794,0.372223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16736.5,1.76792,0.97796,0.9929,1.50403,0.75248,0.92648,1.05082,1.05082,0,0,0,0.652414,0.601045,0.618307,0.372886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,16891.1,1.76633,0.97527,0.99003,1.50311,0.74916,0.92309,1.01004,1.01004,0,0,0,0.650033,0.602064,0.619142,0.373511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,17045.5,1.7607,0.97429,0.98644,1.49639,0.74894,0.92143,0.99011,0.99011,0,0,0,0.652222,0.600945,0.619588,0.374467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,17202.2,1.75923,0.9739,0.98854,1.4983,0.74348,0.92349,1.04476,1.04476,0,0,0,0.650839,0.602732,0.619842,0.374602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,17360.3,1.75068,0.96544,0.98778,1.49577,0.74544,0.91971,0.93537,0.93537,0,0,0,0.65149,0.603018,0.62031,0.374989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17519.3,1.7484,0.97059,0.98761,1.49551,0.74506,0.92283,0.95578,0.95578,0,0,0,0.650493,0.603315,0.620908,0.375282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17677.4,1.74903,0.96197,0.98603,1.49432,0.74268,0.92134,0.95928,0.95928,0,0,0,0.653515,0.602747,0.621437,0.3762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,17835.6,1.74525,0.96253,0.98294,1.48698,0.73544,0.92001,0.92499,0.92499,0,0,0,0.653008,0.606014,0.622385,0.376862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,17994,1.74044,0.96231,0.98361,1.49196,0.74506,0.9204,0.96378,0.96378,0,0,0,0.654369,0.605689,0.622923,0.377071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,18152.2,1.7389,0.95968,0.98295,1.48417,0.73664,0.91983,0.94864,0.94864,0,0,0,0.654298,0.607609,0.623231,0.377704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,18314.8,1.73399,0.95035,0.98462,1.48452,0.73457,0.9181,0.94555,0.94555,0,0,0,0.653282,0.608799,0.623507,0.378099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,18472.6,1.73129,0.95544,0.97777,1.48157,0.73584,0.91375,0.97386,0.97386,0,0,0,0.653144,0.610201,0.624468,0.378709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18630.5,1.72202,0.9448,0.9779,1.47896,0.72882,0.91655,0.92322,0.92322,0,0,0,0.653456,0.612124,0.624787,0.379061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,18787.8,1.7305,0.952,0.97984,1.47553,0.72959,0.91591,0.95472,0.95472,0,0,0,0.655236,0.612145,0.625387,0.37971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,18944.7,1.72847,0.95247,0.979,1.47415,0.72918,0.91706,0.96643,0.96643,0,0,0,0.656551,0.611997,0.625648,0.380018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,19104.6,1.71905,0.94888,0.97815,1.47561,0.73466,0.9173,0.97777,0.97777,0,0,0,0.657912,0.612162,0.626138,0.380695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,19263.8,1.70853,0.93279,0.97332,1.4704,0.72543,0.9146,0.95763,0.95763,0,0,0,0.659277,0.612787,0.627327,0.381389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,19422.4,1.70729,0.93446,0.97465,1.46529,0.72386,0.91417,0.95401,0.95401,0,0,0,0.658285,0.614682,0.628319,0.381998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19580.5,1.70537,0.93511,0.97381,1.46917,0.72299,0.91618,0.95055,0.95055,0,0,0,0.65947,0.615185,0.629109,0.383206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19738.6,1.71094,0.93856,0.97586,1.46486,0.72401,0.91402,0.97483,0.97483,0,0,0,0.659605,0.615602,0.629883,0.383808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,19896.5,1.72104,0.93725,0.97235,1.46484,0.72033,0.91055,0.96482,0.96482,0,0,0,0.659805,0.616433,0.630589,0.384377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,20059.6,1.70621,0.935,0.97486,1.45894,0.72386,0.91239,0.97731,0.97731,0,0,0,0.661202,0.617031,0.63118,0.384704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,20221.7,1.69823,0.93325,0.96891,1.46094,0.72412,0.90954,0.90594,0.90594,0,0,0,0.662298,0.617586,0.631627,0.385265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,20385.6,1.69951,0.93018,0.97211,1.45147,0.71416,0.91002,0.92991,0.92991,0,0,0,0.666901,0.617778,0.633964,0.386135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,20550.6,1.69373,0.92329,0.97002,1.45812,0.71967,0.90959,0.94558,0.94558,0,0,0,0.668398,0.617991,0.634734,0.386417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20712.8,1.69359,0.92764,0.96942,1.45353,0.71746,0.91021,0.94021,0.94021,0,0,0,0.671543,0.617701,0.635815,0.387156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,20871.6,1.68765,0.91566,0.96847,1.45338,0.71424,0.90915,0.91858,0.91858,0,0,0,0.671124,0.618669,0.636608,0.387697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,21030.3,1.67957,0.91332,0.96531,1.45025,0.7118,0.90683,0.86564,0.86564,0,0,0,0.671183,0.618997,0.637335,0.38816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,21189.2,1.67565,0.90689,0.96666,1.44349,0.70983,0.90741,0.91305,0.91305,0,0,0,0.67092,0.621326,0.637917,0.38887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,21347.1,1.67946,0.90946,0.96584,1.44164,0.70789,0.90844,0.90713,0.90713,0,0,0,0.670322,0.622503,0.63888,0.389782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,21504.9,1.67728,0.90799,0.96352,1.44503,0.71161,0.90883,0.94734,0.94734,0,0,0,0.669725,0.623433,0.639184,0.390133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,21663.7,1.67367,0.90606,0.96204,1.44704,0.7086,0.90705,0.89433,0.89433,0,0,0,0.671267,0.624631,0.640222,0.391017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,21824,1.66552,0.89809,0.96164,1.44055,0.70678,0.90623,0.90143,0.90143,0,0,0,0.673675,0.624539,0.640897,0.391499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,21982.8,1.66572,0.89814,0.96064,1.44054,0.70731,0.90562,0.872,0.872,0,0,0,0.675126,0.62539,0.641777,0.391847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,22143,1.66504,0.90706,0.96456,1.43624,0.7054,0.90911,0.92982,0.92982,0,0,0,0.677449,0.624545,0.642011,0.392565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,22303.2,1.65768,0.8959,0.9615,1.4336,0.70458,0.90592,0.8771,0.8771,0,0,0,0.679692,0.624721,0.642913,0.393192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,22462,1.65938,0.90009,0.96359,1.42657,0.70298,0.90572,0.89783,0.89783,0,0,0,0.682043,0.62434,0.643726,0.394152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,22619.5,1.65413,0.89543,0.95993,1.42677,0.70162,0.90352,0.88092,0.88092,0,0,0,0.681612,0.625034,0.644486,0.394866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,22779.2,1.65435,0.89204,0.95835,1.43384,0.70021,0.90387,0.88273,0.88273,0,0,0,0.680635,0.62483,0.644816,0.39587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,22937.8,1.64306,0.88853,0.95685,1.42954,0.69956,0.90438,0.8786,0.8786,0,0,0,0.68174,0.625954,0.645266,0.396066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,23099.9,1.64925,0.88713,0.95681,1.42213,0.6952,0.9008,0.9294,0.9294,0,0,0,0.685424,0.625954,0.645853,0.396877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,23259.5,1.64603,0.8884,0.95372,1.4267,0.69945,0.90218,0.8953,0.8953,0,0,0,0.685471,0.627045,0.646666,0.397343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,23419.6,1.6404,0.88235,0.95632,1.42251,0.69644,0.90435,0.85668,0.85668,0,0,0,0.684246,0.627114,0.646991,0.398092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
152,23579.7,1.63211,0.87988,0.95193,1.42166,0.69538,0.90071,0.8512,0.8512,0,0,0,0.683753,0.628288,0.647368,0.398534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831
153,23741.4,1.63336,0.88255,0.95455,1.40976,0.68934,0.90203,0.85517,0.85517,0,0,0,0.683667,0.629584,0.648747,0.39938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
154,23901.3,1.63041,0.87681,0.95095,1.4087,0.68971,0.89783,0.87127,0.87127,0,0,0,0.683613,0.630651,0.649844,0.400216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601
155,24071.9,1.63089,0.87937,0.95246,1.41581,0.69241,0.90116,0.88471,0.88471,0,0,0,0.686556,0.630831,0.650828,0.400543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
156,24248.5,1.63289,0.88081,0.95213,1.41085,0.6918,0.90005,0.92078,0.92078,0,0,0,0.686978,0.632411,0.651671,0.401231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
157,24408.9,1.62246,0.87489,0.95294,1.40384,0.6847,0.90303,0.84756,0.84756,0,0,0,0.688358,0.632392,0.652329,0.401732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
158,24568.7,1.61818,0.869,0.95135,1.40849,0.69159,0.90129,0.85688,0.85688,0,0,0,0.690482,0.63305,0.653421,0.402559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012
159,24727.7,1.61462,0.87197,0.94809,1.40231,0.68764,0.89752,0.83888,0.83888,0,0,0,0.690491,0.632599,0.653493,0.403436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
160,24888.6,1.61964,0.86872,0.94684,1.40367,0.68684,0.89721,0.83518,0.83518,0,0,0,0.689132,0.632687,0.654496,0.404267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656
161,25047.8,1.61482,0.86431,0.94869,1.40599,0.68266,0.89783,0.87459,0.87459,0,0,0,0.690714,0.633584,0.655148,0.404975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
162,25206.7,1.60141,0.86097,0.94635,1.39042,0.68172,0.89666,0.8233,0.8233,0,0,0,0.69132,0.635038,0.656246,0.405763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261
163,25365.6,1.60834,0.86046,0.94376,1.40328,0.6811,0.89596,0.85911,0.85911,0,0,0,0.690448,0.636623,0.657322,0.406535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
164,25524,1.59983,0.85374,0.94341,1.38791,0.68139,0.89279,0.80922,0.80922,0,0,0,0.691171,0.636523,0.658616,0.407112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683
165,25694.2,1.58897,0.84844,0.94299,1.38498,0.67209,0.89434,0.86183,0.86183,0,0,0,0.691462,0.637048,0.659192,0.407556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
166,25861.6,1.60025,0.85517,0.94555,1.38498,0.67308,0.89386,0.86342,0.86342,0,0,0,0.692832,0.636836,0.659719,0.40841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363
167,26020.4,1.58967,0.8497,0.93952,1.37859,0.67126,0.89156,0.84274,0.84274,0,0,0,0.692294,0.636855,0.659924,0.408602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
168,26179.8,1.58928,0.84965,0.94349,1.37537,0.66957,0.89261,0.83078,0.83078,0,0,0,0.695705,0.637687,0.661366,0.409177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863
169,26342.1,1.58901,0.84682,0.94257,1.38316,0.67256,0.8951,0.81927,0.81927,0,0,0,0.695633,0.637927,0.661565,0.409615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
170,26503,1.58902,0.84971,0.94375,1.37717,0.67094,0.89385,0.80704,0.80704,0,0,0,0.697402,0.638945,0.66239,0.410382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332
171,26661.7,1.58531,0.84893,0.93776,1.37737,0.66809,0.8894,0.80702,0.80702,0,0,0,0.69649,0.639723,0.66267,0.410537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
172,26820,1.58142,0.84209,0.93785,1.37187,0.66793,0.88923,0.80269,0.80269,0,0,0,0.698301,0.640382,0.663636,0.411433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772
173,26980.9,1.57678,0.84176,0.93734,1.37254,0.67093,0.89179,0.80633,0.80633,0,0,0,0.700018,0.640608,0.664313,0.412026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
174,27141.2,1.58105,0.84491,0.94197,1.37068,0.6666,0.8919,0.87812,0.87812,0,0,0,0.699124,0.640349,0.66439,0.412696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184
175,27306,1.57468,0.83863,0.9342,1.37706,0.66591,0.88977,0.82792,0.82792,0,0,0,0.70161,0.640387,0.664854,0.413374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
