epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
84,12611.6,1.869,1.06497,1.02215,1.56467,0.78819,0.94142,1.27901,1.1058,0.17311,0.0001,0,0.631609,0.587886,0.601766,0.35628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497
85,12759,1.87005,1.05939,1.02077,1.5574,0.78495,0.93978,1.22312,1.05103,0.17199,0.0001,0,0.632055,0.588839,0.602579,0.357392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
86,12905.8,1.85548,1.05588,1.01741,1.558,0.78855,0.93825,1.22993,1.05232,0.17751,9e-05,0,0.633587,0.589522,0.603076,0.358339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732
87,13051.6,1.85737,1.04948,1.01692,1.55244,0.78645,0.9337,1.23694,1.05895,0.1779,9e-05,0,0.640101,0.588282,0.604846,0.359454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
88,13198.6,1.85628,1.05081,1.02286,1.56049,0.78875,0.94376,1.2062,1.03462,0.1715,9e-05,0,0.63911,0.589386,0.605437,0.360158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887
89,13346.9,1.84267,1.0424,1.01494,1.54983,0.78615,0.93621,1.27033,1.09125,0.17899,0.0001,0,0.637231,0.592267,0.606514,0.360844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
90,13495.8,1.83175,1.03783,1.01545,1.54956,0.77927,0.94092,1.24462,1.06386,0.18066,0.0001,0,0.64029,0.591096,0.607341,0.361186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914
91,13643.7,1.83649,1.03353,1.01086,1.54828,0.77945,0.9354,1.24321,1.056,0.1871,0.00011,0,0.641776,0.591292,0.608301,0.362492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
92,13792.1,1.82923,1.04095,1.00867,1.54766,0.77293,0.93594,1.21953,1.03751,0.18193,0.0001,0,0.645009,0.591721,0.609173,0.363296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864
93,13940.8,1.83209,1.03164,1.01116,1.53525,0.77595,0.9325,1.20129,1.03658,0.16462,9e-05,0,0.647016,0.591343,0.609878,0.363602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
94,14089.4,1.83395,1.03323,1.00868,1.53998,0.77341,0.93524,1.21395,1.03947,0.17438,0.0001,0,0.648138,0.591191,0.610157,0.364153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723
95,14236.8,1.8318,1.03107,1.00973,1.54066,0.77471,0.93272,1.20049,1.01674,0.18364,0.00011,0,0.651312,0.590731,0.610488,0.36445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
96,14384.7,1.81201,1.01872,1.00712,1.52795,0.76657,0.93243,1.17657,1.00823,0.16825,0.0001,0,0.646802,0.593491,0.610988,0.364747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849
97,14533.2,1.80557,1.01175,1.00491,1.52495,0.76378,0.9323,1.18353,1.01091,0.17252,0.0001,0,0.648494,0.594405,0.612294,0.365334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
98,14680.3,1.81351,1.01374,1.00343,1.53327,0.76651,0.9317,1.17865,1.00545,0.1731,0.0001,0,0.64775,0.593852,0.612294,0.366018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,14828.9,1.80108,1.00709,0.99967,1.5241,0.75896,0.92992,1.21593,1.03293,0.18289,0.0001,0,0.651469,0.593789,0.613262,0.366861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,14977.9,1.80838,1.01716,1.00221,1.52543,0.76418,0.92944,1.23896,1.07027,0.16861,9e-05,0,0.651758,0.594292,0.613314,0.367061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,15126.4,1.80083,1.00963,1.00189,1.51737,0.76083,0.92768,1.17715,1.01268,0.16438,9e-05,0,0.65322,0.595991,0.614285,0.367502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,15275.8,1.8078,1.00997,1.00101,1.52413,0.76036,0.93001,1.21587,1.03908,0.17669,0.0001,0,0.654045,0.595475,0.614901,0.368063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,15423.8,1.79151,1.00652,0.99747,1.51635,0.75727,0.92848,1.15829,0.98974,0.16846,9e-05,0,0.656531,0.595475,0.615465,0.36837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
104,15572.5,1.7903,0.99667,0.99748,1.51119,0.7552,0.92498,1.14791,0.97497,0.17284,9e-05,0,0.656004,0.596357,0.616676,0.369031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,15722,1.79027,0.99583,0.99475,1.51181,0.75439,0.92363,1.17674,1.01288,0.16378,9e-05,0,0.656765,0.59622,0.616988,0.369487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,15870.7,1.77845,0.99507,0.99825,1.51038,0.75277,0.92728,1.19727,1.02826,0.16893,9e-05,0,0.656928,0.598121,0.617541,0.370098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16019.9,1.78626,1.0017,0.99745,1.50586,0.75465,0.92522,1.17442,1.00445,0.16988,9e-05,0,0.65767,0.598289,0.617998,0.370985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16169.2,1.78068,0.99204,0.99259,1.5118,0.75698,0.92392,1.16027,1.00025,0.15994,9e-05,0,0.656879,0.59891,0.619164,0.371503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16317.3,1.76205,0.98392,0.99323,1.50719,0.75299,0.926,1.1606,0.99899,0.16152,8e-05,0,0.657759,0.599618,0.619848,0.372142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,16467.2,1.77254,0.98105,0.99331,1.5036,0.74662,0.92395,1.18059,1.01315,0.16734,0.0001,0,0.658146,0.601142,0.620852,0.372882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,16615.7,1.75717,0.9753,0.98746,1.49712,0.74624,0.92184,1.12234,0.96118,0.16106,0.0001,0,0.661113,0.602596,0.621719,0.373696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,16764.4,1.7599,0.97907,0.98969,1.49916,0.74422,0.92442,1.16513,1.00473,0.16032,9e-05,0,0.663529,0.602094,0.622287,0.374079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,16912.1,1.76192,0.97491,0.98882,1.49246,0.74146,0.919,1.1774,1.01899,0.15831,9e-05,0,0.66603,0.600964,0.622552,0.374553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17059.7,1.75673,0.97688,0.98751,1.48842,0.74175,0.92194,1.11545,0.94902,0.16633,0.0001,0,0.667131,0.602642,0.624007,0.375415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17206,1.74893,0.97323,0.98703,1.48701,0.73871,0.92191,1.10901,0.94792,0.16099,0.0001,0,0.665208,0.603593,0.624482,0.376006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,17353.9,1.75597,0.97393,0.98547,1.48643,0.73697,0.91983,1.14328,0.97698,0.16621,9e-05,0,0.666677,0.604615,0.625164,0.376644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,17503.1,1.74081,0.96589,0.98309,1.48591,0.73843,0.91964,1.12107,0.94912,0.17185,0.0001,0,0.673782,0.602252,0.625831,0.377264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,17652,1.74044,0.95986,0.98438,1.48157,0.73162,0.92077,1.09292,0.93625,0.15657,0.0001,0,0.675873,0.60257,0.626315,0.378054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,17800.5,1.74559,0.96044,0.98612,1.4837,0.7397,0.91831,1.10553,0.94674,0.1587,9e-05,0,0.674703,0.604304,0.626625,0.378502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,17951,1.74276,0.96131,0.98126,1.48119,0.73637,0.91511,1.15079,0.98516,0.16554,9e-05,0,0.674429,0.603875,0.627047,0.378973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18101.1,1.73075,0.95336,0.98059,1.47852,0.72696,0.91556,1.13843,0.97511,0.16322,9e-05,0,0.676007,0.603087,0.627739,0.379806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,18250.4,1.72293,0.95222,0.9777,1.47668,0.72923,0.91656,1.09447,0.92953,0.16485,9e-05,0,0.674791,0.605815,0.628072,0.380015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,18402.3,1.72394,0.95227,0.97996,1.48314,0.73009,0.91784,1.10749,0.93885,0.16855,9e-05,0,0.673764,0.606162,0.629041,0.381068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,18551.3,1.72467,0.94627,0.9785,1.47475,0.74085,0.91839,1.08552,0.91344,0.172,9e-05,0,0.672474,0.607922,0.629851,0.381822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,18701.7,1.7139,0.93969,0.97442,1.4707,0.72512,0.91498,1.07426,0.91338,0.16078,9e-05,0,0.672226,0.60724,0.62992,0.382351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,18850.7,1.71663,0.9364,0.97525,1.46964,0.72388,0.91644,1.10452,0.94338,0.16105,9e-05,0,0.673957,0.607324,0.630416,0.38278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19000,1.71195,0.94295,0.97602,1.45604,0.7214,0.91225,1.06212,0.9005,0.16152,9e-05,0,0.673767,0.609362,0.631509,0.383404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19150.4,1.71297,0.94564,0.97529,1.46736,0.72082,0.91606,1.08038,0.91417,0.16611,0.0001,0,0.675019,0.610474,0.631969,0.38404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,19299.3,1.71869,0.94862,0.97268,1.4683,0.72625,0.91173,1.1098,0.94721,0.16248,0.0001,0,0.674576,0.610154,0.632014,0.385061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,19447.8,1.71532,0.94026,0.97467,1.46022,0.72343,0.9131,1.17014,0.99636,0.17367,0.0001,0,0.675437,0.610382,0.632753,0.385544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,19595.1,1.70131,0.94196,0.96979,1.45919,0.72222,0.91139,1.08724,0.93255,0.1546,9e-05,0,0.677637,0.611281,0.633608,0.386106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,19743.8,1.70005,0.92733,0.97236,1.45499,0.71992,0.91243,1.08258,0.92368,0.15881,8e-05,0,0.678796,0.612111,0.634494,0.386568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,19890.9,1.69675,0.92661,0.97017,1.45781,0.71818,0.91158,1.05685,0.89958,0.15718,9e-05,0,0.678524,0.61268,0.635545,0.387562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20040.6,1.69406,0.92568,0.96922,1.45549,0.72013,0.91114,1.05046,0.8845,0.16586,9e-05,0,0.679272,0.612944,0.636284,0.38813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,20187.7,1.69428,0.92058,0.96565,1.4517,0.71545,0.90868,1.0855,0.92331,0.16209,9e-05,0,0.681065,0.614564,0.637667,0.388695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,20335.9,1.6895,0.91896,0.96665,1.45376,0.71415,0.91,1.06857,0.90151,0.16696,0.0001,0,0.681538,0.615148,0.638454,0.389661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,20485.2,1.6927,0.91913,0.96831,1.4433,0.71051,0.90911,1.1238,0.96147,0.16223,0.0001,0,0.683007,0.615911,0.639136,0.390166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,20635.9,1.68559,0.9167,0.96601,1.44887,0.71133,0.91066,1.09679,0.93998,0.15671,0.0001,0,0.683625,0.617392,0.640038,0.391061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,20784.8,1.68135,0.91498,0.96422,1.4479,0.71346,0.90887,1.06771,0.90997,0.15764,0.0001,0,0.683243,0.618366,0.640499,0.391725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,20935.4,1.6787,0.91001,0.96336,1.44433,0.70777,0.90715,1.05516,0.89524,0.15982,0.00011,0,0.685828,0.618614,0.641342,0.392357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,21085.1,1.66972,0.90482,0.96208,1.44165,0.70831,0.90754,1.07462,0.90788,0.16664,0.0001,0,0.688151,0.620085,0.642509,0.393263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,21234.9,1.67663,0.91129,0.96266,1.43545,0.70562,0.90656,1.06896,0.9134,0.15547,9e-05,0,0.68986,0.619637,0.643197,0.393601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,21383.5,1.67813,0.91091,0.96597,1.43788,0.70802,0.91,1.06272,0.90756,0.15507,9e-05,0,0.692184,0.61927,0.643547,0.394177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,21533.9,1.66494,0.90546,0.96457,1.42929,0.70485,0.90824,1.02596,0.87011,0.15577,8e-05,0,0.690039,0.621119,0.644409,0.394473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,21684,1.65829,0.90286,0.96006,1.43078,0.70221,0.90667,1.01428,0.85719,0.157,9e-05,0,0.692429,0.620724,0.645648,0.394943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,21835.1,1.66203,0.90599,0.95856,1.42861,0.69594,0.90547,1.00017,0.84146,0.15862,0.0001,0,0.693504,0.621588,0.646151,0.395443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,21986.7,1.66215,0.89674,0.95887,1.43347,0.6998,0.90416,1.05103,0.89419,0.15676,9e-05,0,0.693093,0.62394,0.646698,0.396256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,22138.2,1.65104,0.89394,0.95673,1.42977,0.69865,0.9038,1.01799,0.86107,0.15683,0.0001,0,0.694313,0.622947,0.647039,0.396661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,22290.1,1.65487,0.8905,0.95503,1.43149,0.69863,0.90311,1.02272,0.85441,0.16821,0.0001,0,0.695174,0.622665,0.64742,0.396802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,22441.2,1.6447,0.89192,0.95507,1.42933,0.69922,0.90338,1.03439,0.8776,0.15669,9e-05,0,0.699149,0.621514,0.64822,0.397772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,22589.1,1.64891,0.89132,0.96029,1.42174,0.69444,0.90611,0.99512,0.84405,0.15099,9e-05,0,0.698027,0.622877,0.648622,0.398303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
152,22739.5,1.64364,0.88756,0.95642,1.41983,0.6938,0.90223,1.00779,0.84684,0.16085,9e-05,0,0.697931,0.623299,0.649243,0.398998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831
153,22889.3,1.64264,0.88799,0.95566,1.41422,0.69276,0.90312,1.01208,0.86172,0.15027,9e-05,0,0.697404,0.624709,0.650519,0.39995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
154,23039.2,1.63446,0.88373,0.94984,1.41309,0.6874,0.9005,1.00783,0.84833,0.15941,8e-05,0,0.697117,0.624951,0.650751,0.400246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601
155,23189.7,1.62988,0.8794,0.95104,1.4095,0.68857,0.9025,1.014,0.85752,0.15639,9e-05,0,0.697698,0.626524,0.65147,0.400835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
156,23339.8,1.63201,0.88236,0.95166,1.404,0.68713,0.89833,0.96392,0.80658,0.15725,9e-05,0,0.69776,0.627767,0.652324,0.401678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
157,23489.7,1.6285,0.88059,0.95555,1.40069,0.68848,0.90195,0.99487,0.83832,0.15646,9e-05,0,0.697459,0.627758,0.652822,0.40238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
158,23639.4,1.62928,0.87694,0.95304,1.40296,0.68681,0.90027,0.97661,0.82131,0.15521,9e-05,0,0.699775,0.628192,0.653567,0.403231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012
159,23786.6,1.62487,0.8756,0.95022,1.40535,0.68615,0.90019,0.9919,0.83815,0.15366,0.0001,0,0.699578,0.628268,0.653858,0.403899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
160,23936.4,1.62083,0.87102,0.94726,1.40292,0.68196,0.89766,0.9957,0.84127,0.15434,9e-05,0,0.699902,0.628671,0.654387,0.40447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656
161,24094.1,1.62374,0.86922,0.94961,1.40108,0.68476,0.89737,1.00302,0.85229,0.15063,9e-05,0,0.702867,0.628761,0.654902,0.405056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
162,24253.9,1.60642,0.86231,0.94352,1.38973,0.67755,0.89622,0.95786,0.80758,0.15019,9e-05,0,0.704301,0.630324,0.656993,0.406056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261
163,24407.9,1.61815,0.862,0.94437,1.40192,0.6827,0.89581,0.972,0.81916,0.15276,8e-05,0,0.709847,0.628906,0.657699,0.406629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
164,24562.2,1.60945,0.86644,0.94453,1.39323,0.67973,0.89508,0.93068,0.79126,0.13933,9e-05,0,0.708354,0.629924,0.658359,0.407131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683
165,24715.3,1.59931,0.85978,0.94492,1.38408,0.6724,0.89639,0.96471,0.81528,0.14934,9e-05,0,0.712299,0.629791,0.659059,0.407614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
166,24868.4,1.59954,0.86032,0.9446,1.38558,0.67496,0.89593,0.9771,0.82719,0.1498,0.0001,0,0.710647,0.630779,0.6598,0.408192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363
167,25021.7,1.5973,0.85839,0.94243,1.38124,0.67329,0.89291,0.95318,0.80981,0.14329,9e-05,0,0.711624,0.631265,0.660013,0.408759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
168,25172.3,1.59469,0.8552,0.94353,1.37213,0.67097,0.89305,0.94859,0.80134,0.14715,9e-05,0,0.710261,0.632527,0.661344,0.409713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863
